Date,Time,Latitude,Longitude,Depth,Magnitude,Datetime
2024-08-03,05:37:35,0.53,122.32,96.0,2.8,2024-08-03 05:37:35
2024-08-03,18:19:49,1.9,127.34,84.0,3.1,2024-08-03 18:19:49
2024-08-03,18:49:54,1.94,121.58,23.0,3.2,2024-08-03 18:49:54
2024-08-03,19:25:33,1.21,126.13,23.0,3.4,2024-08-03 19:25:33
2024-08-03,23:16:59,4.51,125.9,156.0,3.9,2024-08-03 23:16:59
2024-08-04,08:46:44,6.8,126.63,156.0,4.9,2024-08-04 08:46:44
2024-08-04,11:18:29,0.17,120.33,102.0,2.5,2024-08-04 11:18:29
2024-08-04,11:22:54,-0.14,123.11,136.0,3.3,2024-08-04 11:22:54
2024-08-08,00:29:39,0.16,125.65,4.0,3.4,2024-08-08 00:29:39
2024-08-08,07:07:58,-0.45,120.4,11.0,3.1,2024-08-08 07:07:58
2024-08-08,09:04:47,0.02,121.31,10.0,3.1,2024-08-08 09:04:47
2024-08-08,11:38:43,3.62,126.79,30.0,3.3,2024-08-08 11:38:43
2024-08-08,18:11:27,1.01,126.09,26.0,3.2,2024-08-08 18:11:27
2024-08-08,18:47:52,1.76,127.17,89.0,4.5,2024-08-08 18:47:52
2024-08-08,19:58:18,1.15,126.12,23.0,3.5,2024-08-08 19:58:18
2024-08-08,23:04:02,-0.13,123.18,154.0,4.2,2024-08-08 23:04:02
2024-08-09,15:21:20,3.41,127.14,17.0,4.4,2024-08-09 15:21:20
2024-08-09,16:13:31,1.17,125.61,27.0,2.7,2024-08-09 16:13:31
2024-08-09,17:16:54,0.1,120.06,47.0,3.2,2024-08-09 17:16:54
2024-08-09,19:37:20,-0.11,125.21,47.0,3.6,2024-08-09 19:37:20
2024-08-09,21:15:16,1.45,126.98,109.0,3.4,2024-08-09 21:15:16
2024-08-09,23:25:50,0.23,119.65,20.0,2.9,2024-08-09 23:25:50
2024-08-10,02:32:48,-0.29,121.65,10.0,2.8,2024-08-10 02:32:48
2024-08-10,05:14:38,5.58,126.8,59.0,4.8,2024-08-10 05:14:38
2024-08-10,06:03:56,0.52,121.46,78.0,2.9,2024-08-10 06:03:56
2024-08-10,08:20:23,2.83,117.79,19.0,4.5,2024-08-10 08:20:23
2024-08-10,14:08:50,5.81,125.99,137.0,4.2,2024-08-10 14:08:50
2024-08-10,15:42:09,-0.42,124.95,30.0,3.0,2024-08-10 15:42:09
2024-08-11,02:49:39,-0.11,122.97,105.0,3.1,2024-08-11 02:49:39
2024-08-11,04:29:21,0.38,122.08,157.0,3.0,2024-08-11 04:29:21
2024-08-11,19:24:32,0.69,122.02,58.0,3.7,2024-08-11 19:24:32
2024-08-12,03:07:58,1.65,127.24,113.0,4.8,2024-08-12 03:07:58
2024-08-12,05:00:50,-0.09,123.26,146.0,3.0,2024-08-12 05:00:50
2024-08-12,11:36:15,2.44,126.68,62.0,5.5,2024-08-12 11:36:15
2024-08-12,11:54:53,2.45,126.68,18.0,4.0,2024-08-12 11:54:53
2024-08-12,12:27:03,-0.17,130.23,10.0,3.8,2024-08-12 12:27:03
2024-08-12,15:37:06,-0.14,122.59,14.0,2.4,2024-08-12 15:37:06
2024-08-12,16:27:46,0.71,122.37,23.0,3.1,2024-08-12 16:27:46
2024-08-12,17:39:22,0.11,119.76,11.0,2.3,2024-08-12 17:39:22
2024-08-12,18:04:29,-0.08,126.75,28.0,4.2,2024-08-12 18:04:29
2024-08-13,02:02:04,-0.13,130.21,7.0,3.6,2024-08-13 02:02:04
2024-08-13,09:15:16,2.42,128.14,154.0,4.1,2024-08-13 09:15:16
2024-08-14,11:08:57,0.33,122.18,143.0,3.6,2024-08-14 11:08:57
2024-08-14,11:31:08,4.09,126.12,104.0,4.1,2024-08-14 11:31:08
2024-08-14,21:22:31,0.92,121.17,46.0,2.3,2024-08-14 21:22:31
2024-08-15,00:01:33,-0.23,122.47,25.0,2.8,2024-08-15 00:01:33
2024-08-15,02:11:59,0.95,121.71,12.0,2.8,2024-08-15 02:11:59
2024-08-15,02:19:09,1.63,126.55,35.0,3.0,2024-08-15 02:19:09
2024-08-15,05:37:33,-0.17,123.72,110.0,3.2,2024-08-15 05:37:33
2024-08-15,11:05:40,0.52,122.21,89.0,2.7,2024-08-15 11:05:40
2024-08-15,12:48:38,0.38,122.01,180.0,2.5,2024-08-15 12:48:38
2024-08-15,13:08:02,-0.25,123.18,49.0,2.9,2024-08-15 13:08:02
2024-08-15,14:36:29,2.65,127.08,2.0,3.7,2024-08-15 14:36:29
2024-08-15,14:48:04,3.57,126.82,30.0,3.7,2024-08-15 14:48:04
2024-08-15,20:56:49,1.64,125.69,21.0,3.1,2024-08-15 20:56:49
2024-08-15,21:26:04,-0.45,124.14,47.0,3.2,2024-08-15 21:26:04
2024-08-16,01:40:00,0.3,119.71,19.0,2.7,2024-08-16 01:40:00
2024-08-16,02:19:02,0.65,120.71,43.0,4.8,2024-08-16 02:19:02
2024-08-16,03:45:39,-0.45,119.82,3.0,3.0,2024-08-16 03:45:39
2024-08-16,04:53:14,0.73,119.97,8.0,2.8,2024-08-16 04:53:14
2024-08-16,05:48:30,4.87,125.8,169.0,4.9,2024-08-16 05:48:30
2024-08-16,08:58:11,3.23,126.48,10.0,4.2,2024-08-16 08:58:11
2024-08-16,10:04:36,1.51,121.32,107.0,3.1,2024-08-16 10:04:36
2024-08-16,11:57:49,-0.16,122.86,142.0,3.6,2024-08-16 11:57:49
2024-08-16,13:59:24,0.39,122.0,171.0,3.0,2024-08-16 13:59:24
2024-08-16,15:34:05,0.69,120.49,10.0,3.2,2024-08-16 15:34:05
2024-08-16,16:04:58,0.69,121.45,68.0,2.0,2024-08-16 16:04:58
2024-08-16,17:23:36,0.97,125.38,19.0,3.0,2024-08-16 17:23:36
2024-08-16,17:33:30,0.65,120.52,4.0,2.7,2024-08-16 17:33:30
2024-08-17,00:41:48,3.53,126.22,37.0,4.6,2024-08-17 00:41:48
2024-08-17,03:01:46,3.84,125.02,266.0,4.0,2024-08-17 03:01:46
2024-08-17,09:14:16,0.92,125.59,11.0,3.7,2024-08-17 09:14:16
2024-08-17,10:57:45,1.2,126.38,32.0,3.2,2024-08-17 10:57:45
2024-08-18,06:22:36,0.45,126.1,25.0,3.8,2024-08-18 06:22:36
2024-08-18,09:24:27,2.85,126.35,26.0,3.5,2024-08-18 09:24:27
2024-08-18,10:15:33,3.66,126.77,21.0,3.3,2024-08-18 10:15:33
2024-08-18,10:23:42,0.69,122.25,86.0,4.0,2024-08-18 10:23:42
2024-08-18,12:04:35,0.46,118.12,8.0,3.0,2024-08-18 12:04:35
2024-08-18,12:47:22,1.79,127.46,26.0,3.5,2024-08-18 12:47:22
2024-08-18,13:56:09,0.38,120.54,67.0,4.0,2024-08-18 13:56:09
2024-08-18,14:09:21,3.92,126.59,33.0,2.5,2024-08-18 14:09:21
2024-08-18,14:53:46,1.27,126.16,33.0,3.2,2024-08-18 14:53:46
2024-08-18,15:25:30,5.98,124.17,465.0,3.7,2024-08-18 15:25:30
2024-08-18,18:43:58,2.28,126.77,11.0,4.4,2024-08-18 18:43:58
2024-08-18,22:49:45,-0.26,123.02,26.0,2.8,2024-08-18 22:49:45
2024-08-19,20:28:09,2.8,117.58,9.0,2.8,2024-08-19 20:28:09
2024-08-19,21:38:55,2.94,126.27,48.0,3.2,2024-08-19 21:38:55
2024-08-19,21:50:34,0.44,123.67,230.0,3.1,2024-08-19 21:50:34
2024-08-20,00:40:59,0.0,123.18,125.0,3.1,2024-08-20 00:40:59
2024-08-20,03:18:53,2.14,128.19,135.0,3.6,2024-08-20 03:18:53
2024-08-20,06:47:37,0.75,121.34,57.0,2.7,2024-08-20 06:47:37
2024-08-20,11:36:13,-0.26,122.93,58.0,2.7,2024-08-20 11:36:13
2024-08-20,14:52:53,0.4,123.69,247.0,4.1,2024-08-20 14:52:53
2024-08-20,15:24:02,0.37,121.84,69.0,2.2,2024-08-20 15:24:02
2024-08-21,00:01:19,1.91,116.86,10.0,4.7,2024-08-21 00:01:19
2024-08-21,00:28:53,-0.04,123.24,54.0,3.6,2024-08-21 00:28:53
2024-08-21,01:41:25,1.06,127.36,5.0,2.7,2024-08-21 01:41:25
2024-08-21,03:00:03,1.07,127.37,3.0,2.7,2024-08-21 03:00:03
2024-08-21,03:23:08,1.59,127.8,3.0,2.5,2024-08-21 03:23:08
2024-08-21,04:23:03,1.6,126.95,96.0,3.5,2024-08-21 04:23:03
2024-08-21,13:27:36,3.26,122.7,550.0,5.0,2024-08-21 13:27:36
2024-08-21,13:57:46,-0.41,123.08,29.0,3.2,2024-08-21 13:57:46
2024-08-21,20:52:21,0.72,122.63,6.0,2.1,2024-08-21 20:52:21
2024-08-22,01:47:17,1.98,127.4,126.0,3.7,2024-08-22 01:47:17
2024-08-22,04:03:22,1.28,121.24,10.0,4.2,2024-08-22 04:03:22
2024-08-22,04:43:13,-0.07,123.77,112.0,4.6,2024-08-22 04:43:13
2024-08-22,05:08:12,0.88,120.52,3.0,2.7,2024-08-22 05:08:12
2024-08-22,11:53:21,0.3,121.9,187.0,3.2,2024-08-22 11:53:21
2024-08-22,12:51:33,0.83,126.01,9.0,4.1,2024-08-22 12:51:33
2024-08-22,17:21:15,5.87,126.88,123.0,5.1,2024-08-22 17:21:15
2024-08-22,17:44:21,1.99,127.17,24.0,4.6,2024-08-22 17:44:21
2024-08-22,21:14:07,3.06,127.8,125.0,4.2,2024-08-22 21:14:07
2024-08-23,01:13:41,0.62,119.59,17.0,2.7,2024-08-23 01:13:41
2024-08-23,05:16:00,2.53,123.04,438.0,3.8,2024-08-23 05:16:00
2024-08-23,07:19:20,0.79,121.7,5.0,3.8,2024-08-23 07:19:20
2024-08-23,07:21:09,0.8,121.69,5.0,4.1,2024-08-23 07:21:09
2024-08-23,10:19:10,2.55,117.68,16.0,3.1,2024-08-23 10:19:10
2024-08-23,16:17:08,2.86,128.33,15.0,4.5,2024-08-23 16:17:08
2024-08-23,16:41:14,1.42,122.25,7.0,3.3,2024-08-23 16:41:14
2024-08-23,19:05:02,-0.16,123.33,170.0,3.7,2024-08-23 19:05:02
2024-08-23,23:13:47,2.15,127.03,61.0,4.3,2024-08-23 23:13:47
2024-08-24,01:32:42,1.86,127.49,116.0,4.5,2024-08-24 01:32:42
2024-08-24,09:17:21,-0.12,123.2,89.0,3.1,2024-08-24 09:17:21
2024-08-24,14:25:55,2.47,117.79,17.0,3.4,2024-08-24 14:25:55
2024-08-24,15:11:04,0.75,126.18,34.0,3.4,2024-08-24 15:11:04
2024-08-24,15:20:53,2.67,126.72,67.0,3.3,2024-08-24 15:20:53
2024-08-24,18:53:06,1.13,121.78,11.0,2.7,2024-08-24 18:53:06
2024-08-24,22:07:57,0.89,122.1,37.0,3.6,2024-08-24 22:07:57
2024-08-24,23:54:31,0.07,121.87,28.0,3.0,2024-08-24 23:54:31
2024-08-25,04:02:44,0.61,121.28,85.0,3.7,2024-08-25 04:02:44
2024-08-25,11:09:22,0.17,122.91,105.0,2.6,2024-08-25 11:09:22
2024-08-25,11:20:07,2.14,126.64,66.0,3.1,2024-08-25 11:20:07
2024-08-25,11:45:53,1.81,127.22,104.0,4.5,2024-08-25 11:45:53
2024-08-25,12:20:13,0.55,127.24,141.0,3.1,2024-08-25 12:20:13
2024-08-25,12:27:31,4.02,126.93,17.0,3.6,2024-08-25 12:27:31
2024-08-25,16:02:29,-0.05,123.57,116.0,2.9,2024-08-25 16:02:29
2024-08-25,19:05:30,0.56,120.75,62.0,2.9,2024-08-25 19:05:30
2024-08-25,20:58:30,2.69,127.14,19.0,4.0,2024-08-25 20:58:30
2024-08-25,22:38:51,1.2,126.51,22.0,3.6,2024-08-25 22:38:51
2024-08-26,00:17:04,1.14,126.45,30.0,5.1,2024-08-26 00:17:04
2024-08-26,01:42:36,0.67,122.18,41.0,3.0,2024-08-26 01:42:36
2024-08-26,07:44:41,1.24,128.49,7.0,3.0,2024-08-26 07:44:41
2024-08-26,10:02:19,2.33,127.2,80.0,3.9,2024-08-26 10:02:19
2024-08-26,15:05:19,1.94,127.41,85.0,3.0,2024-08-26 15:05:19
2024-08-27,00:30:02,1.34,124.11,274.0,3.9,2024-08-27 00:30:02
2024-08-27,00:38:15,1.62,126.36,26.0,3.8,2024-08-27 00:38:15
2024-08-27,01:27:15,0.85,122.58,46.0,2.6,2024-08-27 01:27:15
2024-08-27,03:35:29,-0.03,123.95,72.0,3.2,2024-08-27 03:35:29
2024-08-27,05:53:00,-0.44,126.48,29.0,3.1,2024-08-27 05:53:00
2024-08-27,13:11:40,0.75,126.0,6.0,2.9,2024-08-27 13:11:40
2024-08-27,13:25:26,0.67,120.61,1.0,2.3,2024-08-27 13:25:26
2024-08-27,21:56:23,1.31,125.69,100.0,3.3,2024-08-27 21:56:23
2024-08-27,22:31:31,-0.21,123.81,76.0,2.9,2024-08-27 22:31:31
2024-08-27,23:10:36,0.92,126.53,25.0,3.5,2024-08-27 23:10:36
2024-08-28,00:19:48,1.91,127.35,98.0,3.5,2024-08-28 00:19:48
2024-08-28,06:41:41,3.29,122.95,506.0,4.4,2024-08-28 06:41:41
2024-08-28,11:35:45,0.34,122.08,176.0,2.7,2024-08-28 11:35:45
2024-08-28,12:28:35,0.01,126.68,13.0,4.2,2024-08-28 12:28:35
2024-08-28,14:56:54,1.48,122.16,9.0,2.5,2024-08-28 14:56:54
2024-08-28,15:47:43,5.44,124.97,13.0,4.8,2024-08-28 15:47:43
2024-08-28,16:11:15,0.07,127.21,68.0,3.5,2024-08-28 16:11:15
2024-08-28,16:18:44,5.42,125.01,47.0,4.3,2024-08-28 16:18:44
2024-08-28,16:42:25,0.39,124.97,10.0,3.3,2024-08-28 16:42:25
2024-08-28,22:16:39,1.34,126.29,171.0,3.8,2024-08-28 22:16:39
2024-08-29,13:46:59,5.26,127.01,67.0,4.6,2024-08-29 13:46:59
2024-08-29,14:55:42,0.63,122.23,66.0,2.4,2024-08-29 14:55:42
2024-08-29,15:26:35,0.94,122.6,37.0,2.8,2024-08-29 15:26:35
2024-08-30,06:15:51,6.04,126.09,128.0,5.0,2024-08-30 06:15:51
2024-08-30,08:49:48,0.27,121.92,165.0,2.4,2024-08-30 08:49:48
2024-08-30,09:12:46,2.32,126.11,29.0,3.5,2024-08-30 09:12:46
2024-08-30,09:25:26,0.66,123.65,62.0,2.7,2024-08-30 09:25:26
2024-08-30,11:06:26,2.31,126.22,25.0,3.5,2024-08-30 11:06:26
2024-08-30,16:49:24,-0.11,123.21,136.0,3.0,2024-08-30 16:49:24
2024-08-30,19:18:58,0.39,125.96,5.0,3.9,2024-08-30 19:18:58
2024-08-30,23:15:30,0.51,121.33,66.0,2.3,2024-08-30 23:15:30
2024-08-31,12:03:36,1.23,121.45,13.0,2.7,2024-08-31 12:03:36
2024-08-31,14:53:11,2.14,126.85,30.0,4.3,2024-08-31 14:53:11
2024-08-31,18:40:55,-0.05,122.97,148.0,3.1,2024-08-31 18:40:55
2024-08-31,19:58:59,-0.13,123.05,100.0,2.8,2024-08-31 19:58:59
2024-08-31,22:02:32,-0.11,123.35,144.0,3.4,2024-08-31 22:02:32
2024-09-01,00:49:28,4.97,125.45,12.0,5.0,2024-09-01 00:49:28
2024-09-01,04:31:38,2.33,126.73,12.0,3.4,2024-09-01 04:31:38
2024-09-01,07:59:11,4.89,125.63,2.0,4.3,2024-09-01 07:59:11
2024-09-01,09:00:57,1.66,126.2,33.0,3.2,2024-09-01 09:00:57
2024-09-01,19:59:26,3.73,126.7,24.0,5.4,2024-09-01 19:59:26
2024-09-02,04:17:03,1.5,126.31,43.0,3.5,2024-09-02 04:17:03
2024-09-02,06:34:27,-0.26,122.93,75.0,3.7,2024-09-02 06:34:27
2024-09-02,20:07:02,1.39,128.24,60.0,3.5,2024-09-02 20:07:02
2024-09-02,23:09:46,-0.08,123.02,66.0,2.8,2024-09-02 23:09:46
2024-09-03,04:29:38,2.96,129.03,35.0,4.0,2024-09-03 04:29:38
2024-09-03,04:44:16,0.56,121.18,57.0,2.6,2024-09-03 04:44:16
2024-09-03,04:54:08,0.41,126.37,28.0,3.4,2024-09-03 04:54:08
2024-09-03,12:09:48,0.98,119.37,13.0,2.9,2024-09-03 12:09:48
2024-09-03,13:13:08,-0.37,123.1,35.0,4.8,2024-09-03 13:13:08
2024-09-03,13:36:46,5.26,126.39,10.0,4.9,2024-09-03 13:36:46
2024-09-03,14:51:59,-0.16,122.53,73.0,2.4,2024-09-03 14:51:59
2024-09-03,14:52:45,1.81,127.2,37.0,3.1,2024-09-03 14:52:45
2024-09-03,20:53:06,4.15,126.88,40.0,3.2,2024-09-03 20:53:06
2024-09-03,21:00:51,0.54,121.56,63.0,2.6,2024-09-03 21:00:51
2024-09-04,00:28:01,1.83,127.18,67.0,3.1,2024-09-04 00:28:01
2024-09-04,00:58:47,0.84,120.59,9.0,2.9,2024-09-04 00:58:47
2024-09-04,01:27:23,2.28,124.42,295.0,4.0,2024-09-04 01:27:23
2024-09-04,03:31:29,-0.22,124.61,10.0,5.1,2024-09-04 03:31:29
2024-09-04,05:13:35,0.15,124.4,31.0,3.3,2024-09-04 05:13:35
2024-09-04,13:37:01,0.32,121.81,206.0,2.7,2024-09-04 13:37:01
2024-09-04,14:42:36,0.2,124.52,10.0,2.9,2024-09-04 14:42:36
2024-09-04,17:25:30,1.56,125.8,57.0,3.5,2024-09-04 17:25:30
2024-09-04,19:55:27,3.68,126.94,24.0,3.5,2024-09-04 19:55:27
2024-09-05,06:28:34,-0.29,123.25,10.0,1.6,2024-09-05 06:28:34
2024-09-05,06:51:52,-0.06,124.55,24.0,3.6,2024-09-05 06:51:52
2024-09-05,07:08:18,1.77,127.14,102.0,4.2,2024-09-05 07:08:18
2024-09-05,08:38:24,0.28,119.53,18.0,3.2,2024-09-05 08:38:24
2024-09-05,10:57:42,1.05,122.23,184.0,2.7,2024-09-05 10:57:42
2024-09-05,13:39:00,-0.19,122.99,36.0,2.7,2024-09-05 13:39:00
2024-09-05,14:08:54,0.53,125.51,78.0,4.4,2024-09-05 14:08:54
2024-09-05,16:59:17,4.48,127.96,32.0,4.7,2024-09-05 16:59:17
2024-09-06,06:59:14,0.33,119.5,16.0,2.4,2024-09-06 06:59:14
2024-09-06,07:39:43,5.71,125.18,13.0,5.0,2024-09-06 07:39:43
2024-09-06,17:00:46,-0.11,123.32,76.0,2.8,2024-09-06 17:00:46
2024-09-06,23:02:20,2.47,127.14,67.0,3.4,2024-09-06 23:02:20
2024-09-06,23:09:00,-0.04,123.57,121.0,3.8,2024-09-06 23:09:00
2024-09-07,00:02:38,3.3,128.19,53.0,4.6,2024-09-07 00:02:38
2024-09-07,10:34:20,1.43,126.33,31.0,2.9,2024-09-07 10:34:20
2024-09-07,12:25:43,0.81,124.2,10.0,2.7,2024-09-07 12:25:43
2024-09-07,14:35:54,0.9,120.51,10.0,3.8,2024-09-07 14:35:54
2024-09-07,17:07:29,0.18,122.28,110.0,2.0,2024-09-07 17:07:29
2024-09-07,21:03:39,2.48,126.95,10.0,3.2,2024-09-07 21:03:39
2024-09-07,21:26:38,0.28,121.91,170.0,2.2,2024-09-07 21:26:38
2024-09-08,00:32:31,2.47,128.26,81.0,4.6,2024-09-08 00:32:31
2024-09-08,01:55:24,-0.11,122.84,114.0,3.3,2024-09-08 01:55:24
2024-09-08,02:43:13,4.18,127.64,28.0,3.8,2024-09-08 02:43:13
2024-09-08,11:03:20,5.77,126.36,103.0,4.7,2024-09-08 11:03:20
2024-09-08,14:15:14,1.23,121.78,26.0,3.3,2024-09-08 14:15:14
2024-09-08,14:55:41,1.33,117.52,65.0,3.2,2024-09-08 14:55:41
2024-09-08,15:07:25,1.61,117.68,6.0,3.2,2024-09-08 15:07:25
2024-09-08,16:04:18,0.45,120.02,31.0,3.3,2024-09-08 16:04:18
2024-09-08,20:59:11,1.76,118.65,5.0,2.7,2024-09-08 20:59:11
2024-09-09,15:32:53,-0.18,123.75,97.0,3.8,2024-09-09 15:32:53
2024-09-09,21:01:33,4.34,126.82,75.0,5.8,2024-09-09 21:01:33
2024-09-09,21:38:08,4.39,126.8,56.0,4.3,2024-09-09 21:38:08
2024-09-10,02:07:03,1.96,126.81,9.0,3.5,2024-09-10 02:07:03
2024-09-10,20:05:34,5.4,125.29,38.0,4.5,2024-09-10 20:05:34
2024-09-10,22:53:02,0.59,119.71,15.0,2.9,2024-09-10 22:53:02
2024-09-11,01:33:29,3.3,126.87,66.0,3.7,2024-09-11 01:33:29
2024-09-11,04:42:33,2.43,128.21,134.0,4.0,2024-09-11 04:42:33
2024-09-11,11:10:22,1.19,121.79,1.0,2.5,2024-09-11 11:10:22
2024-09-11,20:31:35,0.35,125.01,12.0,24.0,2024-09-11 20:31:35
2024-09-11,23:37:05,-0.05,124.07,67.0,3.7,2024-09-11 23:37:05
2024-09-12,00:24:44,-0.38,123.12,6.0,4.6,2024-09-12 00:24:44
2024-09-12,00:53:48,0.94,126.08,13.0,3.3,2024-09-12 00:53:48
2024-09-12,01:34:11,0.54,122.28,80.0,2.8,2024-09-12 01:34:11
2024-09-12,13:10:46,0.85,120.59,9.0,2.5,2024-09-12 13:10:46
2024-09-12,15:10:32,0.99,121.69,118.0,2.9,2024-09-12 15:10:32
2024-09-12,19:33:02,0.7,125.26,28.0,3.8,2024-09-12 19:33:02
2024-09-12,21:01:44,-0.14,122.87,118.0,3.2,2024-09-12 21:01:44
2024-09-12,23:46:26,-0.01,123.69,118.0,3.6,2024-09-12 23:46:26
2024-09-13,02:00:31,1.65,126.9,110.0,4.0,2024-09-13 02:00:31
2024-09-13,09:48:48,4.09,126.62,37.0,3.9,2024-09-13 09:48:48
2024-09-13,14:40:50,0.03,128.64,10.0,3.0,2024-09-13 14:40:50
2024-09-13,14:45:14,0.8,120.72,27.0,2.7,2024-09-13 14:45:14
2024-09-13,17:31:24,4.93,126.73,25.0,4.9,2024-09-13 17:31:24
2024-09-13,18:44:52,0.85,120.58,11.0,2.3,2024-09-13 18:44:52
2024-09-13,22:47:19,0.73,120.45,28.0,3.6,2024-09-13 22:47:19
2024-09-13,23:20:03,0.13,123.26,113.0,3.8,2024-09-13 23:20:03
2024-09-14,07:58:41,0.86,120.55,2.0,2.5,2024-09-14 07:58:41
2024-09-14,15:03:14,1.64,126.47,21.0,3.4,2024-09-14 15:03:14
2024-09-14,18:05:26,1.36,126.22,37.0,3.2,2024-09-14 18:05:26
2024-09-14,19:25:43,-0.42,123.48,8.0,2.9,2024-09-14 19:25:43
2024-09-14,22:11:08,0.08,122.09,162.0,2.4,2024-09-14 22:11:08
2024-09-15,01:41:45,0.13,122.21,143.0,2.6,2024-09-15 01:41:45
2024-09-15,05:16:48,-0.37,123.52,668.0,3.5,2024-09-15 05:16:48
2024-09-15,08:53:43,0.36,120.92,72.0,2.7,2024-09-15 08:53:43
2024-09-15,11:28:54,1.32,118.42,15.0,4.1,2024-09-15 11:28:54
2024-09-15,13:08:09,1.27,118.42,12.0,5.8,2024-09-15 13:08:09
2024-09-15,13:20:58,1.24,118.41,15.0,3.1,2024-09-15 13:20:58
2024-09-15,13:25:21,1.26,118.42,13.0,3.2,2024-09-15 13:25:21
2024-09-15,13:30:46,1.14,118.52,30.0,2.4,2024-09-15 13:30:46
2024-09-15,13:35:07,1.22,118.46,15.0,3.0,2024-09-15 13:35:07
2024-09-15,13:36:39,1.19,118.36,11.0,2.7,2024-09-15 13:36:39
2024-09-15,13:39:05,1.27,118.39,14.0,4.1,2024-09-15 13:39:05
2024-09-15,13:49:44,1.26,118.46,17.0,3.1,2024-09-15 13:49:44
2024-09-15,14:01:06,1.23,118.47,21.0,2.5,2024-09-15 14:01:06
2024-09-15,14:27:13,1.29,118.42,16.0,3.1,2024-09-15 14:27:13
2024-09-15,14:47:05,1.13,118.45,21.0,2.7,2024-09-15 14:47:05
2024-09-15,14:50:03,0.82,119.78,12.0,2.6,2024-09-15 14:50:03
2024-09-15,15:16:46,1.29,118.39,14.0,3.7,2024-09-15 15:16:46
2024-09-15,15:40:07,5.63,126.47,25.0,4.3,2024-09-15 15:40:07
2024-09-15,15:52:37,1.27,118.46,17.0,3.2,2024-09-15 15:52:37
2024-09-15,16:06:01,1.2,118.44,20.0,3.1,2024-09-15 16:06:01
2024-09-15,16:25:11,1.27,118.53,25.0,3.1,2024-09-15 16:25:11
2024-09-15,16:46:34,0.28,119.51,18.0,2.2,2024-09-15 16:46:34
2024-09-15,16:54:48,1.33,118.39,14.0,3.5,2024-09-15 16:54:48
2024-09-15,17:38:44,1.26,118.42,9.0,3.5,2024-09-15 17:38:44
2024-09-15,18:15:01,0.15,120.74,76.0,2.4,2024-09-15 18:15:01
2024-09-15,19:06:32,3.37,127.77,83.0,4.3,2024-09-15 19:06:32
2024-09-15,19:16:32,0.15,123.31,144.0,2.8,2024-09-15 19:16:32
2024-09-15,19:37:32,1.23,118.42,11.0,2.9,2024-09-15 19:37:32
2024-09-15,23:04:20,1.27,118.43,10.0,3.3,2024-09-15 23:04:20
2024-09-16,01:16:08,1.15,118.42,19.0,3.0,2024-09-16 01:16:08
2024-09-16,06:58:22,-0.08,122.79,151.0,2.9,2024-09-16 06:58:22
2024-09-16,08:54:35,1.23,118.42,110.0,2.6,2024-09-16 08:54:35
2024-09-16,10:25:26,-0.06,123.53,104.0,3.2,2024-09-16 10:25:26
2024-09-16,10:52:49,1.32,118.42,14.0,3.2,2024-09-16 10:52:49
2024-09-16,11:39:43,-0.52,127.71,8.0,4.8,2024-09-16 11:39:43
2024-09-16,11:54:40,-0.6,127.71,5.0,4.3,2024-09-16 11:54:40
2024-09-16,12:55:30,0.33,124.47,34.0,3.2,2024-09-16 12:55:30
2024-09-16,13:00:00,1.04,127.92,4.0,4.2,2024-09-16 13:00:00
2024-09-16,13:12:11,-0.63,127.66,2.0,3.2,2024-09-16 13:12:11
2024-09-16,13:39:57,1.33,118.4,11.0,2.8,2024-09-16 13:39:57
2024-09-16,13:47:37,0.4,126.6,25.0,4.1,2024-09-16 13:47:37
2024-09-16,14:22:41,4.08,126.75,21.0,3.5,2024-09-16 14:22:41
2024-09-16,16:18:06,1.23,118.38,7.0,2.5,2024-09-16 16:18:06
2024-09-16,18:41:25,1.22,118.45,14.0,2.9,2024-09-16 18:41:25
2024-09-16,22:12:38,2.6,128.45,216.0,4.3,2024-09-16 22:12:38
2024-09-17,00:15:20,1.04,122.64,44.0,3.6,2024-09-17 00:15:20
2024-09-17,02:25:19,0.58,120.48,10.0,2.8,2024-09-17 02:25:19
2024-09-17,04:14:55,0.45,122.75,2.0,4.6,2024-09-17 04:14:55
2024-09-17,04:15:41,0.49,122.7,6.0,4.2,2024-09-17 04:15:41
2024-09-17,08:01:42,1.58,126.63,48.0,3.8,2024-09-17 08:01:42
2024-09-17,10:25:33,1.2,118.4,6.0,3.2,2024-09-17 10:25:33
2024-09-17,10:26:34,1.25,118.44,9.0,3.0,2024-09-17 10:26:34
2024-09-17,12:44:41,1.29,118.46,6.0,2.6,2024-09-17 12:44:41
2024-09-17,12:52:36,2.75,127.29,10.0,3.3,2024-09-17 12:52:36
2024-09-17,13:43:30,1.86,123.0,441.0,4.0,2024-09-17 13:43:30
2024-09-17,15:10:07,1.45,117.85,6.0,3.1,2024-09-17 15:10:07
2024-09-17,16:37:31,0.93,121.83,25.0,2.3,2024-09-17 16:37:31
2024-09-17,17:24:45,0.89,121.27,46.0,2.3,2024-09-17 17:24:45
2024-09-17,17:26:14,0.85,120.67,25.0,2.4,2024-09-17 17:26:14
2024-09-17,17:30:37,1.17,118.33,6.0,2.1,2024-09-17 17:30:37
2024-09-17,20:36:47,-0.04,123.2,137.0,2.6,2024-09-17 20:36:47
2024-09-17,23:31:22,1.25,121.12,39.0,2.2,2024-09-17 23:31:22
